Nb_Locations : 141
 
from,to,distance,speed,duration 
75,1,17.074,0.927935,18.4,
75,2,18.382,0.997215,18.4333,
75,3,6.98,0.58086,12.0167,
75,4,30.394,1.26378,24.05,
75,5,5.28,0.556766,9.48333,
75,6,3.426,0.508812,6.73333,
75,7,16.376,0.966136,16.95,
75,8,17.113,1.03402,16.55,
75,9,13.453,0.940769,14.3,
75,10,12.24,0.746341,16.4,
75,11,9.719,0.764273,12.7167,
75,12,17.841,1.03626,17.2167,
75,13,13.07,0.819436,15.95,
75,14,14.706,0.860839,17.0833,
75,15,16.817,1.08614,15.4833,
75,16,41.204,1.20012,34.3333,
75,17,6.585,0.567672,11.6,
75,18,4.605,0.537549,8.56667,
75,19,17.428,0.997786,17.4667,
75,20,5.421,0.563709,9.61667,
75,21,13.966,0.905903,15.4167,
75,22,29.715,1.21203,24.5167,
75,23,8.554,0.59888,14.2833,
75,24,17.459,1.03614,16.85,
75,25,17.787,0.876207,20.3,
75,26,6.904,0.575333,12,
75,27,13.797,0.92701,14.8833,
75,28,3.301,0.472697,6.98333,
75,29,12.858,0.831336,15.4667,
75,30,33.349,0.987144,33.7833,
75,31,10.82,0.75226,14.3833,
75,32,9.945,0.793484,12.5333,
75,33,9.857,0.772089,12.7667,
75,34,15.323,0.965735,15.8667,
75,35,10.829,0.65432,16.55,
75,36,11.913,0.861181,13.8333,
75,37,16.613,1.07296,15.4833,
75,38,9.627,0.788022,12.2167,
75,39,15.215,0.975321,15.6,
75,40,14.036,0.812896,17.2667,
75,41,18.018,1.03354,17.4333,
75,42,4.297,0.503555,8.53333,
75,43,5.738,0.550848,10.4167,
75,44,7.447,0.664911,11.2,
75,45,8.322,0.590213,14.1,
75,46,15.375,1.00054,15.3667,
75,47,4.97,0.559475,8.88333,
75,48,8.121,0.665656,12.2,
75,49,14.702,0.791849,18.5667,
75,50,7.126,0.542589,13.1333,
75,51,13.139,0.754392,17.4167,
75,52,6.26,0.563118,11.1167,
75,53,18.332,1.07519,17.05,
75,54,17.749,0.849912,20.8833,
75,55,6.475,0.565502,11.45,
75,56,17.457,1.02789,16.9833,
75,57,12.702,0.962273,13.2,
75,58,4.931,0.556128,8.86667,
75,59,8.088,0.639368,12.65,
75,60,10.777,0.746674,14.4333,
75,61,18.023,1.04179,17.3,
75,62,7.675,0.566421,13.55,
75,63,5.127,0.520508,9.85,
75,64,15.47,0.927273,16.6833,
75,65,7.633,0.646864,11.8,
75,66,9.342,0.656347,14.2333,
75,67,7.534,0.643016,11.7167,
75,68,14.899,1.04068,14.3167,
75,69,8.774,0.663859,13.2167,
75,70,18.091,1.0154,17.8167,
75,71,11.781,0.790671,14.9,
75,72,1.506,0.398062,3.78333,
75,73,6.446,0.559711,11.5167,
75,74,7.16,0.56378,12.7,
75,75,0,0,0,
75,76,17.522,1.10549,15.85,
75,77,17.081,1.06756,16,
75,78,5.33,0.57518,9.26667,
75,79,6.37,0.567905,11.2167,
75,80,11.332,0.778832,14.55,
75,81,16.357,1.09411,14.95,
75,82,7.32,0.58953,12.4167,
75,83,15.281,0.97125,15.7333,
75,84,14.783,0.850412,17.3833,
75,85,17.292,1.03236,16.75,
75,86,11.807,0.80138,14.7333,
75,87,6.572,0.659398,9.96667,
75,88,7.87,0.567548,13.8667,
75,89,8.651,0.561146,15.4167,
75,90,16.078,0.954184,16.85,
75,91,17.761,0.843085,21.0667,
75,92,18.548,1.0154,18.2667,
75,93,9.95,0.737037,13.5,
75,94,10.713,0.915641,11.7,
75,95,3.651,0.4868,7.5,
75,96,18.501,1.03938,17.8,
75,97,12.155,0.846056,14.3667,
75,98,8.454,0.665669,12.7,
75,99,22.648,1.18266,19.15,
75,100,12.24,0.774684,15.8,
75,101,7.862,0.651547,12.0667,
75,102,16.135,1.1376,14.1833,
75,103,13.887,0.923747,15.0333,
75,104,17.519,1.01168,17.3167,
75,105,11.085,0.864889,12.8167,
75,106,17.695,1.02679,17.2333,
75,107,16.01,0.97622,16.4,
75,108,7.775,0.548824,14.1667,
75,109,14.076,0.735679,19.1333,
75,110,21.063,1.18776,17.7333,
75,111,15.171,0.931689,16.2833,
75,112,12.076,0.839583,14.3833,
75,113,7.425,0.605299,12.2667,
75,114,5.574,0.569744,9.78333,
75,115,18.446,1.02954,17.9167,
75,116,13.462,0.798142,16.8667,
75,117,7.895,0.628249,12.5667,
75,118,12.535,0.990909,12.65,
75,119,17.072,0.943204,18.1,
75,120,4.47,0.535329,8.35,
75,121,17.589,1.02163,17.2167,
75,122,8.032,0.620232,12.95,
75,123,19.988,0.998568,20.0167,
75,124,14.984,0.956426,15.6667,
75,125,12.652,0.989726,12.7833,
75,126,20.014,1.10371,18.1333,
75,127,8.573,0.663716,12.9167,
75,128,15.594,0.964577,16.1667,
75,129,14.458,0.875358,16.5167,
75,130,4.184,0.504096,8.3,
75,131,5.812,0.545728,10.65,
75,132,11.48,0.881946,13.0167,
75,133,16.659,1.08646,15.3333,
75,134,13.137,0.94852,13.85,
75,135,5.307,0.527185,10.0667,
75,136,14.367,0.886852,16.2,
75,137,16.007,0.916431,17.4667,
75,138,7.328,0.612368,11.9667,
75,139,7.878,0.61228,12.8667,
75,140,7.272,0.624206,11.65,
76,0,6.321,0.640642,9.86667,
76,1,1.806,0.536436,3.36667,
76,2,1.367,0.420615,3.25,
76,3,9.241,0.90598,10.2,
76,4,22.197,1.29554,17.1333,
76,5,11.497,1.03732,11.0833,
76,6,12.622,1.13033,11.1667,
76,7,5.302,0.6025,8.8,
76,8,6.073,0.619694,9.8,
76,9,5.272,0.620235,8.5,
76,10,30.109,1.45571,20.6833,
76,11,11.128,1.02248,10.8833,
76,12,0.85,0.383459,2.21667,
76,13,7.12,0.575741,12.3667,
76,14,6.525,0.578287,11.2833,
76,15,6.106,0.67719,9.01667,
76,16,52.808,1.43891,36.7,
76,17,10.297,0.919375,11.2,
76,18,12.14,0.98035,12.3833,
76,19,6.717,0.610636,11,
76,20,11.129,1.03848,10.7167,
76,21,5.785,0.60156,9.61667,
76,22,39.125,1.41245,27.7,
76,23,8.057,0.800364,10.0667,
76,24,6.017,0.623523,9.65,
76,25,22.926,1.10665,20.7167,
76,26,9.368,0.972457,9.63333,
76,27,5.617,0.618385,9.08333,
76,28,13.53,1.02371,13.2167,
76,29,10.135,0.891642,11.3667,
76,30,39.746,1.12755,35.25,
76,31,9.666,0.846657,11.4167,
76,32,11.355,1.06121,10.7,
76,33,11.266,1.032,10.9167,
76,34,3.398,0.612252,5.55,
76,35,9.4,0.783333,12,
76,36,9.189,0.944075,9.73333,
76,37,5.912,0.635699,9.3,
76,38,11.036,1.06286,10.3833,
76,39,3.512,0.551623,6.36667,
76,40,7.344,0.648954,11.3167,
76,41,2.663,0.517087,5.15,
76,42,12.955,0.936506,13.8333,
76,43,12.955,1.14141,11.35,
76,44,17.127,1.13927,15.0333,
76,45,9.407,0.789399,11.9167,
76,46,2.32,0.696,3.33333,
76,47,13.005,1.08375,12,
76,48,17.801,1.11025,16.0333,
76,49,15.492,0.892054,17.3667,
76,50,14.344,1.01972,14.0667,
76,51,8.03,0.705417,11.3833,
76,52,13.478,1.11851,12.05,
76,53,0.81,0.675,1.2,
76,54,27.159,1.12927,24.05,
76,55,9.832,0.907569,10.8333,
76,56,6.745,0.641363,10.5167,
76,57,6.197,0.915813,6.76667,
76,58,12.448,0.978873,12.7167,
76,59,9.488,0.778769,12.1833,
76,60,9.946,0.861126,11.55,
76,61,1.032,0.451971,2.28333,
76,62,9.01,0.893554,10.0833,
76,63,11.963,0.973921,12.2833,
76,64,2.96,0.544785,5.43333,
76,65,14.436,1.02869,14.0333,
76,66,9.311,0.806147,11.55,
76,67,15.452,0.995832,15.5167,
76,68,2.803,0.639468,4.38333,
76,69,15.579,1.02157,15.25,
76,70,1.026,0.496452,2.06667,
76,71,10.01,0.851915,11.75,
76,72,15.447,0.978691,15.7833,
76,73,13.663,1.10632,12.35,
76,74,12.626,1.02373,12.3333,
76,75,17.723,1.11,15.9667,
76,76,0,0,0,
76,77,5.639,0.640795,8.8,
76,78,12.143,1.04531,11.6167,
76,79,10.017,0.866023,11.5667,
76,80,10.566,0.839682,12.5833,
76,81,5.646,0.66554,8.48333,
76,82,11.943,1.06952,11.1667,
76,83,3.579,0.549207,6.51667,
76,84,6.083,0.610334,9.96667,
76,85,5.358,0.615862,8.7,
76,86,22.019,1.23702,17.8,
76,87,16.252,1.17768,13.8,
76,88,11.916,0.966162,12.3333,
76,89,12.737,0.948164,13.4333,
76,90,2.385,0.561176,4.25,
76,91,18.55,0.933725,19.8667,
76,92,1.606,0.45028,3.56667,
76,93,11.359,0.973629,11.6667,
76,94,7.99,1.05132,7.6,
76,95,12.846,1.07498,11.95,
76,96,0.978,0.501538,1.95,
76,97,9.431,0.918604,10.2667,
76,98,15.887,1.00763,15.7667,
76,99,3.955,0.853597,4.63333,
76,100,10.257,0.821656,12.4833,
76,101,14.173,1.05245,13.4667,
76,102,5.424,0.702894,7.71667,
76,103,5.706,0.617978,9.23333,
76,104,5.862,0.60433,9.7,
76,105,8.361,0.959197,8.71667,
76,106,6.984,0.648669,10.7667,
76,107,1.775,0.5325,3.33333,
76,108,13.625,0.905316,15.05,
76,109,30.844,1.41162,21.85,
76,110,30.474,1.45692,20.9167,
76,111,24.581,1.26272,19.4667,
76,112,7.285,0.765499,9.51667,
76,113,10.849,0.907866,11.95,
76,114,10.653,0.911812,11.6833,
76,115,1.456,0.502069,2.9,
76,116,7.561,0.633603,11.9333,
76,117,17.574,1.0705,16.4167,
76,118,6.03,0.972581,6.2,
76,119,26.482,1.24524,21.2667,
76,120,11.938,1.1157,10.7,
76,121,6.878,0.638824,10.7667,
76,122,9.212,0.82991,11.1,
76,123,29.399,1.26811,23.1833,
76,124,24.394,1.29526,18.8333,
76,125,6.147,0.968031,6.35,
76,126,29.424,1.38141,21.3,
76,127,15.766,1.01498,15.5333,
76,128,3.604,0.636,5.66667,
76,129,5.979,0.683314,8.75,
76,130,13.811,0.984157,14.0333,
76,131,13.03,1.12489,11.5833,
76,132,8.757,0.980261,8.93333,
76,133,5.948,0.669568,8.88333,
76,134,6.631,0.894067,7.41667,
76,135,12.237,0.98553,12.4167,
76,136,5.889,0.699683,8.41667,
76,137,25.417,1.23184,20.6333,
76,138,17.008,1.07532,15.8167,
76,139,12.501,1.07613,11.6167,
76,140,16.952,1.09368,15.5,
77,0,14.045,0.939465,14.95,
77,1,4.799,0.552668,8.68333,
77,2,4.763,0.545382,8.73333,
77,3,8.62,0.901045,9.56667,
77,4,16.29,1.17194,13.9,
77,5,10.876,1.04077,10.45,
77,6,12.242,1.12656,10.8667,
77,7,1.036,0.493333,2.1,
77,8,0.793,0.424821,1.86667,
77,9,1.99,0.448872,4.43333,
77,10,29.729,1.4585,20.3833,
77,11,5.655,0.585,9.66667,
77,12,5.776,0.55097,10.4833,
77,13,1.653,0.450818,3.66667,
77,14,1.056,0.364138,2.9,
77,15,0.861,0.445345,1.93333,
77,16,52.428,1.44033,36.4,
77,17,9.677,0.915804,10.5667,
77,18,11.52,0.980426,11.75,
77,19,0.927,0.325263,2.85,
77,20,10.508,1.04212,10.0833,
77,21,1.561,0.412599,3.78333,
77,22,38.504,1.42344,27.05,
77,23,5.971,0.574135,10.4,
77,24,0.369,0.471064,0.783333,
77,25,22.547,1.10434,20.4167,
77,26,8.748,0.973803,8.98333,
77,27,1.656,0.395857,4.18333,
77,28,13.15,1.01938,12.9,
77,29,2.911,0.482486,6.03333,
77,30,39.367,1.12692,34.9333,
77,31,4.406,0.524524,8.4,
77,32,4.795,0.52886,9.06667,
77,33,4.788,0.561094,8.53333,
77,34,3.772,0.632179,5.96667,
77,35,7.314,0.592227,12.35,
77,36,2.857,0.480168,5.95,
77,37,0.632,0.468148,1.35,
77,38,5.563,0.606873,9.16667,
77,39,3.202,0.500313,6.4,
77,40,1.74,0.42963,4.05,
77,41,3.711,0.572391,6.48333,
77,42,12.335,0.935651,13.1833,
77,43,12.335,1.1528,10.7,
77,44,9.021,0.656073,13.75,
77,45,7.322,0.597714,12.25,
77,46,3.362,0.545189,6.16667,
77,47,11.885,0.983586,12.0833,
77,48,8.345,0.653655,12.7667,
77,49,13.699,0.759649,18.0333,
77,50,7.853,0.583144,13.4667,
77,51,12.136,0.7104,17.0833,
77,52,12.857,1.12781,11.4,
77,53,6.5,0.599078,10.85,
77,54,26.538,1.1341,23.4,
77,55,9.211,0.904517,10.1833,
77,56,1.141,0.349286,3.26667,
77,57,3.564,0.573298,6.21667,
77,58,11.827,0.978786,12.0833,
77,59,7.403,0.591451,12.5167,
77,60,3.889,0.545187,7.13333,
77,61,5.237,0.565144,9.26667,
77,62,8.389,0.887725,9.45,
77,63,11.342,0.973562,11.65,
77,64,3.669,0.647471,5.66667,
77,65,8.128,0.61967,13.1167,
77,66,7.225,0.607143,11.9,
77,67,8.367,0.624403,13.4,
77,68,2.887,0.562403,5.13333,
77,69,7.695,0.655824,11.7333,
77,70,5.857,0.545683,10.7333,
77,71,2.893,0.455591,6.35,
77,72,14.826,0.979692,15.1333,
77,73,7.173,0.605316,11.85,
77,74,12.246,1.01767,12.0333,
77,75,17.102,1.11535,15.3333,
77,76,5.69,0.589637,9.65,
77,77,0,0,0,
77,78,11.763,1.03944,11.3167,
77,79,9.396,0.860702,10.9167,
77,80,3.449,0.481256,7.16667,
77,81,0.944,0.413431,2.28333,
77,82,11.563,1.06408,10.8667,
77,83,3.269,0.500357,6.53333,
77,84,0.435,0.395455,1.1,
77,85,0.57,0.388636,1.46667,
77,86,21.639,1.23651,17.5,
77,87,8.501,0.651418,13.05,
77,88,5.091,0.54644,9.31667,
77,89,5.593,0.575609,9.71667,
77,90,4.122,0.668432,6.16667,
77,91,16.758,0.816136,20.5333,
77,92,4.241,0.578318,7.33333,
77,93,5.746,0.561498,10.2333,
77,94,7.369,1.06029,6.95,
77,95,12.466,1.07004,11.65,
77,96,5.911,0.533323,11.0833,
77,97,2.987,0.464301,6.43333,
77,98,8.003,0.653306,12.25,
77,99,9.645,0.676051,14.2667,
77,100,3.813,0.440809,8.65,
77,101,7.682,0.597047,12.8667,
77,102,0.932,0.522617,1.78333,
77,103,1.281,0.434237,2.95,
77,104,0.798,0.395702,2.01667,
77,105,4.746,0.570661,8.31667,
77,106,1.38,0.392417,3.51667,
77,107,3.997,0.555139,7.2,
77,108,6.525,0.619462,10.5333,
77,109,30.464,1.41364,21.55,
77,110,29.853,1.47301,20.2667,
77,111,23.96,1.27334,18.8167,
77,112,5.2,0.527919,9.85,
77,113,10.229,0.903888,11.3167,
77,114,10.033,0.907964,11.05,
77,115,4.985,0.549816,9.06667,
77,116,1.753,0.440084,3.98333,
77,117,8.662,0.598067,14.4833,
77,118,3.629,0.576032,6.3,
77,119,25.861,1.25336,20.6333,
77,120,11.558,1.11135,10.4,
77,121,1.17,0.33913,3.45,
77,122,7.127,0.622445,11.45,
77,123,28.778,1.27713,22.5333,
77,124,23.774,1.30626,18.2,
77,125,3.116,0.556429,5.6,
77,126,28.804,1.39374,20.6667,
77,127,7.882,0.655922,12.0167,
77,128,3.014,0.554724,5.43333,
77,129,6.465,0.56299,11.4833,
77,130,13.432,0.979247,13.7167,
77,131,12.409,1.13324,10.95,
77,132,5.055,0.662227,7.63333,
77,133,0.506,0.291923,1.73333,
77,134,3.19,0.540678,5.9,
77,135,11.616,0.987195,11.7667,
77,136,6.374,0.570806,11.1667,
77,137,24.796,1.2398,20,
77,138,8.575,0.616168,13.9167,
77,139,12.122,1.07116,11.3167,
77,140,8.378,0.613773,13.65,
78,0,9.749,0.715961,13.6167,
78,1,11.816,0.844,14,
78,2,11.969,0.841899,14.2167,
78,3,3.185,0.523562,6.08333,
78,4,25.572,1.23536,20.7,
78,5,2.065,0.520588,3.96667,
78,6,3.068,0.53049,5.78333,
78,7,11.118,0.885896,12.55,
78,8,12.29,0.932238,13.1833,
78,9,8.63,0.788128,10.95,
78,10,22.121,1.24392,17.7833,
78,11,4.818,0.571304,8.43333,
78,12,13.018,0.938798,13.8667,
78,13,8.279,0.60578,13.6667,
78,14,8.891,0.613172,14.5,
78,15,11.995,0.989959,12.1167,
78,16,44.82,1.32604,33.8,
78,17,2.789,0.492176,5.66667,
78,18,1.531,0.335255,4.56667,
78,19,12.606,0.894043,14.1,
78,20,2.387,0.530444,4.5,
78,21,9.143,0.758755,12.05,
78,22,33.057,1.27387,25.95,
78,23,4.759,0.56994,8.35,
78,24,12.636,0.936,13.5,
78,25,14.984,0.887502,16.8833,
78,26,3.108,0.512308,6.06667,
78,27,8.975,0.778179,11.5333,
78,28,3.689,0.512361,7.2,
78,29,7.902,0.63385,12.4667,
78,30,31.804,1.01233,31.4167,
78,31,5.92,0.586139,10.1,
78,32,5.045,0.611515,8.25,
78,33,4.956,0.584204,8.48333,
78,34,10.065,0.877762,11.4667,
78,35,5.732,0.513313,11.1667,
78,36,7.09,0.676312,10.4833,
78,37,11.791,0.973122,12.1167,
78,38,4.726,0.595714,7.93333,
78,39,9.957,0.890343,11.1833,
78,40,9.226,0.634089,14.55,
78,41,13.195,0.936923,14.0833,
78,42,2.288,0.445714,5.13333,
78,43,6.887,0.717396,9.6,
78,44,11.059,0.831504,13.3,
78,45,4.526,0.554204,8.16667,
78,46,10.117,0.922523,10.9667,
78,47,0.819,0.468,1.75,
78,48,9.801,0.65926,14.8667,
78,49,11.383,0.844227,13.4833,
78,50,8.275,0.670946,12.3333,
78,51,9.819,0.795061,12.35,
78,52,7.41,0.718255,10.3167,
78,53,13.51,0.986131,13.7,
78,54,21.09,0.945034,22.3167,
78,55,2.68,0.485801,5.51667,
78,56,12.634,0.926699,13.6333,
78,57,7.88,0.801356,9.83333,
78,58,0.654,0.366729,1.78333,
78,59,4.769,0.630264,7.56667,
78,60,5.877,0.579015,10.15,
78,61,13.2,0.946237,13.95,
78,62,3.88,0.509409,7.61667,
78,63,1.911,0.441,4.33333,
78,64,10.212,0.8325,12.2667,
78,65,8.368,0.680325,12.3,
78,66,6.022,0.656945,9.16667,
78,67,9.12,0.626804,14.55,
78,68,9.641,0.972202,9.91667,
78,69,9.15,0.66065,13.85,
78,70,13.268,0.917143,14.4667,
78,71,6.881,0.648132,10.6167,
78,72,4.995,0.585352,8.53333,
78,73,7.595,0.708709,10.7167,
78,74,3.085,0.485827,6.35,
78,75,5.386,0.586497,9.18333,
78,76,12.7,1.01736,12.4833,
78,77,12.259,0.969091,12.65,
78,78,0,0,0,
78,79,2.575,0.487382,5.28333,
78,80,6.432,0.626494,10.2667,
78,81,11.534,0.99431,11.6,
78,82,4,0.544218,7.35,
78,83,10.023,0.884382,11.3333,
78,84,9.96,0.709739,14.0333,
78,85,11.174,0.89751,12.45,
78,86,9.719,0.761279,12.7667,
78,87,10.183,0.843895,12.0667,
78,88,5.606,0.567218,9.88333,
78,89,6.427,0.584273,11,
78,90,10.82,0.869076,12.45,
78,91,14.441,0.902563,16,
78,92,13.725,0.920112,14.9167,
78,93,5.049,0.547812,9.21667,
78,94,5.891,0.70692,8.33333,
78,95,3.07,0.46398,6.61667,
78,96,13.678,0.946574,14.45,
78,97,7.332,0.666545,11,
78,98,9.459,0.658399,14.3667,
78,99,17.825,1.12816,15.8,
78,100,7.339,0.63725,11.5167,
78,101,8.105,0.690767,11.7333,
78,102,11.313,1.04428,10.8333,
78,103,9.064,0.775806,11.6833,
78,104,11.678,0.868253,13.45,
78,105,6.262,0.662646,9.45,
78,106,12.873,0.927227,13.8833,
78,107,10.752,0.896,12,
78,108,7.315,0.580556,12.6,
78,109,22.856,1.20718,18.9333,
78,110,24.405,1.2733,19.1667,
78,111,18.513,1.04495,17.7167,
78,112,5.096,0.536421,9.5,
78,113,3.629,0.571496,6.35,
78,114,1.778,0.461818,3.85,
78,115,11.739,0.847581,13.85,
78,116,8.506,0.613413,13.8667,
78,117,9.753,0.620551,15.7167,
78,118,7.713,0.830844,9.28333,
78,119,20.414,1.04509,19.5333,
78,120,2.384,0.456997,5.21667,
78,121,12.767,0.920697,13.8667,
78,122,4.236,0.602275,7.03333,
78,123,23.33,1.08765,21.45,
78,124,18.326,1.0717,17.1,
78,125,7.83,0.830035,9.43333,
78,126,23.356,1.19366,19.5667,
78,127,9.338,0.660708,14.1333,
78,128,10.336,0.87966,11.75,
78,129,7.485,0.573563,13.05,
78,130,2.603,0.470422,5.53333,
78,131,6.962,0.706802,9.85,
78,132,6.658,0.688759,9.66667,
78,133,11.837,0.987789,11.9833,
78,134,8.315,0.791905,10.5,
78,135,1.512,0.365806,4.13333,
78,136,7.642,0.572434,13.35,
78,137,19.349,1.02376,18.9,
78,138,10.94,0.777725,14.0667,
78,139,4.559,0.585739,7.78333,
78,140,9.13,0.616892,14.8,
79,0,10.101,0.664539,15.2,
79,1,11.111,0.800312,13.8833,
79,2,10.697,0.768647,13.9167,
79,3,1.302,0.316275,4.11667,
79,4,22.709,1.16159,19.55,
79,5,2.022,0.4044,5,
79,6,5.626,0.57506,9.78333,
79,7,7.211,0.540825,13.3333,
79,8,9.428,0.78349,12.0333,
79,9,5.018,0.510305,9.83333,
79,10,24.94,1.15374,21.6167,
79,11,4.776,0.504507,9.46667,
79,12,10.156,0.798637,12.7167,
79,13,5.25,0.501592,10.4667,
79,14,6.028,0.502333,12,
79,15,9.132,0.832705,10.9667,
79,16,47.639,1.26587,37.6333,
79,17,1.661,0.350915,4.73333,
79,18,2.439,0.416923,5.85,
79,19,6.286,0.49823,12.6167,
79,20,2.116,0.391852,5.4,
79,21,5.727,0.508314,11.2667,
79,22,33.015,1.22278,27,
79,23,3.631,0.489573,7.41667,
79,24,6.605,0.505485,13.0667,
79,25,15.336,0.834991,18.3667,
79,26,1.43,0.395392,3.61667,
79,27,5.559,0.517919,10.7333,
79,28,6.084,0.575773,10.5667,
79,29,5.038,0.504641,9.98333,
79,30,32.156,0.977386,32.9,
79,31,4.569,0.45614,10.0167,
79,32,5.002,0.538815,9.28333,
79,33,4.914,0.516357,9.51667,
79,34,10.394,0.838226,12.4,
79,35,4.604,0.449902,10.2333,
79,36,4.093,0.49018,8.35,
79,37,8.928,0.814103,10.9667,
79,38,4.684,0.522379,8.96667,
79,39,7.004,0.522037,13.4167,
79,40,6.217,0.528357,11.7667,
79,41,10.333,0.798943,12.9333,
79,42,3.277,0.446864,7.33333,
79,43,6.845,0.642723,10.65,
79,44,11.017,0.768628,14.3333,
79,45,3.398,0.46977,7.23333,
79,46,7.164,0.542727,13.2,
79,47,2.229,0.459588,4.85,
79,48,9.759,0.613131,15.9167,
79,49,11.782,0.790738,14.9,
79,50,8.233,0.615935,13.3667,
79,51,10.171,0.729976,13.9333,
79,52,7.367,0.649075,11.35,
79,53,10.647,0.848367,12.55,
79,54,21.048,0.901413,23.35,
79,55,1.001,0.324649,3.08333,
79,56,6.291,0.487674,12.9,
79,57,4.893,0.53573,9.13333,
79,58,2.066,0.454066,4.55,
79,59,4.57,0.515414,8.86667,
79,60,4.85,0.477049,10.1667,
79,61,10.338,0.808709,12.7833,
79,62,1.821,0.391613,4.65,
79,63,2.488,0.393879,6.31667,
79,64,10.291,0.850496,12.1,
79,65,8.326,0.62445,13.3333,
79,66,4.622,0.519326,8.9,
79,67,9.077,0.582481,15.5833,
79,68,6.689,0.550535,12.15,
79,69,9.108,0.61196,14.8833,
79,70,10.405,0.781352,13.3167,
79,71,4.913,0.473923,10.3667,
79,72,5.983,0.557422,10.7333,
79,73,7.553,0.642809,11.75,
79,74,2.236,0.385517,5.8,
79,75,6.374,0.559941,11.3833,
79,76,9.837,0.867971,11.3333,
79,77,9.396,0.817043,11.5,
79,78,2.575,0.445245,5.78333,
79,79,0,0,0,
79,80,5.47,0.488393,11.2,
79,81,8.672,0.829856,10.45,
79,82,3.528,0.504,7,
79,83,7.07,0.521771,13.55,
79,84,6.544,0.494509,13.2333,
79,85,9.606,0.784163,12.25,
79,86,13.236,0.828977,15.9667,
79,87,10.141,0.774122,13.1,
79,88,5.564,0.508902,10.9333,
79,89,6.385,0.530609,12.0333,
79,90,10.744,0.852698,12.6,
79,91,14.84,0.852874,17.4,
79,92,10.863,0.78908,13.7667,
79,93,5.007,0.488488,10.25,
79,94,2.894,0.466774,6.2,
79,95,4.919,0.47374,10.3833,
79,96,10.816,0.814253,13.2833,
79,97,4.335,0.487992,8.88333,
79,98,9.416,0.611429,15.4,
79,99,14.962,1.0213,14.65,
79,100,5.161,0.465654,11.0833,
79,101,8.063,0.631567,12.7667,
79,102,8.45,0.872633,9.68333,
79,103,5.648,0.518959,10.8833,
79,104,9.834,0.768281,12.8,
79,105,3.265,0.446241,7.31667,
79,106,6.577,0.531833,12.3667,
79,107,7.799,0.547939,14.2333,
79,108,7.273,0.532821,13.65,
79,109,21.347,0.923446,23.1167,
79,110,24.363,1.20509,20.2167,
79,111,18.47,0.984192,18.7667,
79,112,3.372,0.451607,7.46667,
79,113,2.095,0.383232,5.46667,
79,114,0.94,0.311602,3.01667,
79,115,10.761,0.802062,13.4167,
79,116,5.642,0.495637,11.3833,
79,117,9.71,0.579701,16.75,
79,118,4.85,0.596311,8.13333,
79,119,20.372,0.990535,20.5667,
79,120,4.943,0.536311,9.21667,
79,121,6.164,0.493778,12.4833,
79,122,3.108,0.510904,6.08333,
79,123,23.288,1.03579,22.4833,
79,124,18.284,1.00831,18.1333,
79,125,4.967,0.599638,8.28333,
79,126,23.314,1.13175,20.6,
79,127,9.296,0.612923,15.1667,
79,128,9.636,0.812022,11.8667,
79,129,6.357,0.524649,12.1167,
79,130,4.522,0.51096,8.85,
79,131,6.919,0.635743,10.8833,
79,132,3.66,0.485841,7.53333,
79,133,8.974,0.828369,10.8333,
79,134,5.452,0.583102,9.35,
79,135,1.168,0.368842,3.16667,
79,136,6.195,0.509178,12.1667,
79,137,19.307,0.968579,19.9333,
79,138,10.897,0.72086,15.1167,
79,139,4.911,0.529964,9.26667,
79,140,9.088,0.573979,15.8333,
80,0,15.112,0.800989,18.8667,
80,1,7.992,0.528688,15.1167,
80,2,7.956,0.524571,15.1667,
80,3,4.661,0.486365,9.58333,
80,4,19.483,0.957396,20.35,
80,5,5.082,0.538728,9.43333,
80,6,8.913,0.607015,14.6833,
80,7,4.496,0.486931,9.23333,
80,8,4.253,0.473432,8.98333,
80,9,3.701,0.544265,6.8,
80,10,21.14,0.929912,22.7333,
80,11,2.341,0.469766,4.98333,
80,12,11.487,0.793119,14.4833,
80,13,1.983,0.443955,4.46667,
80,14,2.595,0.489623,5.3,
80,15,3.443,0.488369,7.05,
80,16,50.945,1.26414,40.3,
80,17,5.717,0.540189,10.5833,
80,18,5.726,0.533478,10.7333,
80,19,2.852,0.48339,5.9,
80,20,4.714,0.519926,9.06667,
80,21,3.93,0.482209,8.15,
80,22,32.768,1.22497,26.75,
80,23,7.382,0.555734,13.2833,
80,24,3.083,0.488074,6.31667,
80,25,19.104,0.786173,24.3,
80,26,4.788,0.532,9,
80,27,3.649,0.453292,8.05,
80,28,9.496,0.648191,14.65,
80,29,1.605,0.491327,3.26667,
80,30,35.924,0.925479,38.8167,
80,31,1.092,0.293812,3.71667,
80,32,1.48,0.336364,4.4,
80,33,1.474,0.382857,3.85,
80,34,6.965,0.56094,12.4167,
80,35,8.934,0.624028,14.3167,
80,36,1.947,0.501373,3.88333,
80,37,3.825,0.491435,7.78333,
80,38,2.249,0.499778,4.5,
80,39,6.606,0.516767,12.7833,
80,40,2.783,0.549276,5.06667,
80,41,6.904,0.533814,12.9333,
80,42,6.541,0.537616,12.1667,
80,43,4.536,0.546506,8.3,
80,44,6.663,0.653235,10.2,
80,45,7.15,0.545802,13.1,
80,46,6.767,0.539203,12.55,
80,47,6.091,0.550392,11.0667,
80,48,5.734,0.62781,9.13333,
